#isbn,subtitle,author,copyright,publisher,genre,score,read,format,own,collection,loan,series,series_vol,comment,price,custom,custom2,custom3,custom4,custom5,custom6,customDate,customSwitch,link,tags,customFloat,customInt,pages,location,lcc,ddc,recordUUID,title
9780356501727,"","David Brin",01-01-2012,"Orbit","Fiction / Science Fiction / General",0.000000,,"book",1,"","","",0.000000,"",12.990000,"","","","","","",08-14-2015,0,"","",0.000000,0,550,"London","","813.6","4CF50EEF-4F6F-4BDB-A40C-CF21B8354F79","Existence"
9781857238280,"","Patrick Tilley",01-01-1999,"Orbit","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,544,"","","","2EE4369B-C577-45D0-8001-B9E59C396463","Fade-Out"
9780722185179,"","Patrick Tilley",01-01-1985,"Sphere","",0.000000,,"book",1,"","","The Amtrak Wars ;",2.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,344,"London","PR6070.I38","","D0C65D3F-3F77-4229-9193-81C03A7054A6","First Family"
9780722163399,"","Larry Niven; Jerry Pournelle",01-01-1986,"Sphere","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,700,"London","","823/.9/1","AC528E22-767D-43F0-8FA5-EB0DADABA2E8","Footfall"
9780246130471,"","Isaac Asimov",01-01-1986,"Grafton Books","Fiction in English - American writers, 1945- - Texts",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,462,"London","PS3551.S5","813/.54","49C1D14E-D2F7-4989-ACFD-59E26C1B6FEA","Foundation and Earth"
9780575079847,"","Alastair Reynolds",01-01-2006,"Gollancz","Science fiction",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,392,"London","PR6068.E95","823.92","5B872865-5B08-465A-867C-7CA672ACEEF0","Galactic North"
9780575075870,"","Adam Roberts; Adam Charles Roberts",01-01-2006,"Gollancz","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,458,"London","PR6118.O23","823.2","E9625C0E-7FDC-443E-BB53-F5EC73926916","Gradisil"
9780316234801,"The Surprising Truth About Wheat, Carbs, and Sugar--Your Brain's Silent Killers","David Perlmutter; Kristin Loberg",01-01-2013,"Little, Brown","Health & Fitness / Diet & Nutrition / Nutrition",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,336,"New York, NY","RC394.M48","613.2/6","8EB1B904-F0B9-4B59-9F83-1CEE7D6F8A4C","Grain Brain"
9780007310173,"","Kim Stanley Robinson",01-01-2009,"HarperCollins Publishers Limited","Fiction / Science Fiction / General",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,781,"London","","813.54","BF8474B7-3E37-4BA6-8A7E-89E57491355B","Green Mars"
9780201914658,"","Henry S. Warren",01-01-2003,"Addison-Wesley Professional","Computers / Programming / General",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,306,"Boston","QA76.6","005.1","98305B14-F366-429D-98E5-D27D9C9F2BC9","Hacker's Delight"
9780330336475,"","Poul Anderson",01-01-1992,"","",0.000000,,"",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,0,"","","","3CF85366-26E7-47B8-B9F2-35C6A08923C1","Harvest of Stars"
9781857237399,"","David Brin",01-01-1999,"Orbit","",0.000000,,"book",1,"","","Uplift Storm Trilogy",3.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,592,"London","","813.54","0DC70166-B1A9-4AEB-9114-C21BDA8B3F01","Heaven's Reach"
9780552145428,"","Terry Pratchett",01-01-1997,"Random House","Fiction / Fantasy / General",0.000000,,"book",1,"","","Discworld ;",20.000000,"",10.990000,"","","","","","",08-14-2015,0,"","",0.000000,0,444,"London","PR6066.R34","823.914","EC260F7D-3ABC-473F-85C6-10B54E20935A","Hogfather"
9780575082373,"","Alastair Reynolds",01-01-2009,"Gollancz","",0.000000,,"book",1,"","","Gollancz S.F.",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,502,"London","PR6068.E95","823.92","3A4A3FC3-0F73-4CB4-82DE-60A3ADB6A958","House of Suns"
9781118008188,"Design and Build Websites","Jon Duckett",01-01-2011,"John Wiley & Sons","Computers / Web / Web Programming",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,490,"Chichester","QA76.76.H94","006.7/4","201EA501-4EBD-47AF-A064-C8F2FCA37A74","Html and Css"
9781857235654,"","David Brin",01-01-1998,"Orbit","",0.000000,,"book",1,"","","Uplift Storm Trilogy",2.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,670,"London","","813.54","307EB4CB-7977-486B-84F1-19CE10B6C2F8","Infinity's Shore"
9781493912766,"A Collection of Sneaky Tricks, Sly Substitutions, and Numerous Other Stupendously Clever, Awesomely Wicked, and Devilishly Seductive Maneuvers for Computing Nearly 200 Perplexing Definite Integrals From Physics, Engineering, and Mathematics (plus 60 Challenge Problems With Complete, Detailed Solutions)","Paul J. Nahin",01-01-2015,"Springer New York","Mathematics / Calculus",0.000000,,"book",1,"","","Undergraduate Lecture Notes in Physics,",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,412,"New York, NY","QC5.53","530.15","BB5631B6-A8D0-4068-B6A8-C34F3277BF68","Inside Interesting Integrals"
9780262033848,"","Thomas H. Cormen",01-01-2009,"MIT Press","Computers / Reference",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,1292,"","","","E337A7D5-DC07-40BF-8DFF-350CB8D21B9B","Introduction to Algorithms"
9780356206059,"","Patrick Tilley",01-01-1987,"Little, Brown.","",0.000000,,"book",1,"","","Amtrak Wars",3.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,426,"","","823.914","495993B3-16CE-4799-9D43-0E1B315030A4","Iron Master"
9780330285537,"","Julian May",01-01-1992,"Pan Books","",0.000000,,"book",1,"","","Galactic Milieu Trilogy",1.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,495,"","","","ACBFA35D-444A-4058-B195-12EF69592870","Jack the Bodiless"
9781844167135,"","Eric Brown",01-01-2009,"Rebellion","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,432,"","","","E3D54CA6-1E85-419E-84B9-028500990720","Kéthani"
9780333738818,"","China Miéville",01-01-1998,"Macmillan","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,333,"London","PR6063.I265","[Fic.]","CCE25FED-50FA-4F7F-8049-9B2104966AB0","King Rat"
9780671017835,"","Lois McMaster Bujold",01-01-1998,"Earthlight","Fiction / Science Fiction / Space Opera",0.000000,,"book",1,"","","Vorkosigan Saga",11.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,311,"London","","813.54","48CB823C-B311-477E-B4C2-2041D8C88C8C","Komarr"
9780811216999,"Selected Stories & Other Writings","Jorge Luis Borges; James East Irby; Donald A Yates",01-01-2007,"New Directions","Literary Collections / American / General",0.000000,,"book",1,"","","New Directions Paperbook ;",1066.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,256,"New York, NY","PQ7797.B635","868/.6209","7A9CC48C-1DA2-4A90-BAE0-33A45DDABA4A","Labyrinths"
9781595620026,"Discover Your God-Given Talents, and Inspire Your Community","Albert L. Winseman; Donald O. Clifton; Curt Liesveld",01-01-2004,"Gallup Press","Self-Help / Spiritual",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,246,"New York, N.Y.","HF5549.5.M63","253","F21381E8-4732-40FC-8097-DFEDA41C6D83","Living Your Strengths"
9781857239812,"","Iain Banks; Iain M. Banks",01-01-2000,"Hachette UK","Fiction / Science Fiction / General",0.000000,,"book",1,"","","",0.000000,"",12.990000,"","","","","","",08-13-2015,0,"","",0.000000,0,357,"London","PR6052.A485","823.914","79305D99-7622-4863-B028-CCE7509E8E3B","Look to Windward"
9780708882405,"","Terry Brooks",01-01-1987,"Little, Brown Book Group Limited","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,351,"London","PS","[Fic]","6BA29195-F9AE-43CE-8563-43A788E5F41F","Magic Kingdom for Sale - Sold!"
9780552154901,"","Terry Pratchett",01-01-2008,"Random House","Fiction / Fantasy / General",0.000000,,"book",1,"","","The Discworld Series ;",36.000000,"",10.990000,"","","","","","",08-14-2015,0,"","",0.000000,0,479,"London","","823.914","11811EE6-57A0-45F2-8E32-4697932E634F","Making Money"
9780007156320,"","Paulo Coelho; Margaret Jull Costa",01-01-2003,"HarperCollins","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,278,"London","","291.4","79521878-0D8B-436F-BA9B-1536AC2A215D","Manual of the Warrior of Light"
9780552142366,"","Terry Pratchett",01-01-1996,"Random House","Children's stories",0.000000,,"book",1,"","","A Discworld Novel",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,380,"London","","Fic","B7A06EDB-210E-41D0-9C40-078A85BA3CCF","Maskerade"
9781565923980,"","Jon Orwant; Jarkko Hietaniemi; John Macdonald",01-01-1999,"""O'Reilly Media, Inc.""","Computers / Networking / Hardware",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,684,"","","","9179BDCA-2A3A-4AB5-8AB7-4DDEC1C9D7DB","Mastering Algorithms With Perl"
9781470417017,"Essays on Amazing Physical Phenomena and Their Understanding By Mathematicians","V. I Arnol?d; V. I. Arnold",01-01-2014,"American Mathematical Society","Mathematics / General",0.000000,,"book",1,"","","",0.000000,"",24.620000,"","","","","","",08-23-2015,0,"","",0.000000,0,167,"Providence, Rhode Island","QA39","510","2BC0A308-E94E-4780-B5F3-6BA4B697C345","Mathematical Understanding of Nature"
9780141311364,"","Roald Dahl; Quentin Blake",01-01-2001,"Puffin Books","Children's stories",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,229,"London","PR6054.A35","823.914","89EF684A-D5B3-4DEC-945C-D45A6A1A2545","Matilda"
9781841494180,"","Iain Banks",01-01-2008,"Orbit","Intelligence officers",0.000000,,"book",0,"","","Culture",8.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,593,"London","PR6052.A485","823.914","E7BF5B0E-44F1-498B-9ABE-F1F079E2D093","Matter"
9780552140287,"","Terry Pratchett",01-01-1994,"Random House","Fiction / Fantasy / Epic",0.000000,,"book",0,"","","Discworld ;",15.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,380,"London","","823.914","C312F970-939A-42BB-BD83-369010624EF3","Men At Arms"
9780708883525,"","Anne Gay",01-01-1991,"Orbit","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,378,"","","","CA61DF73-3947-47D8-8E73-C481DBC2C0A3","Mindsail"
9780465046744,"Children, Computers, and Powerful Ideas","Seymour Papert; Seymour A. Papert",01-01-1993,"Basic Books","Education / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,252,"New York","QA20.C65","510/.78","07E07976-8881-43C9-85B2-5A110B29F6E6","Mindstorms"
9780552131063,"","Terry Pratchett",01-01-1987,"Corgi","",0.000000,,"",0,"","","A Discworld Novel",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,315,"London","PR6066.R34","823/.914","A0C875FB-7645-4263-99EB-5748F43F20E3","Mort"
9780552134637,"","Terry Pratchett",01-01-1991,"Random House","Children's stories",0.000000,,"book",0,"","","Discworld ;",10.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,332,"London","PT6066.R34","823.914","3BFA4C66-56A8-4FED-B806-AC4F75C01FDC","Moving Pictures"
9781848091979,"A Comprehensive Compendium of Tools, Tips and Exercises to Help You Remember Everything","Karen Dolby",01-01-2009,"Preface","Reference",0.000000,,"hbk.",0,"","","",0.000000,"",10.990000,"","","","","","",08-14-2015,0,"","",0.000000,0,288,"London","BF385","153.14","133AC269-C912-4DA4-B4EC-EF6465323AC0","Mrs Dolby's Memory Magic"
9780356202426,"","Larry Niven",01-01-1992,"Orbit","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,617,"","","","901790C5-0281-4D2E-878B-9089709DD0E4","N-Space"
9780385613705,"","Terry Pratchett",01-01-2008,"Doubleday","Juvenile Fiction / Fantasy & Magic",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,409,"London","PZ7.P8865","823.914","7AF6193D-FB18-48F7-BB70-EDA12B6DD38D","Nation"
9780765344229,"A Space Opera","Ken MacLeod",01-01-2005,"Tom Doherty Associates","Fiction / Science Fiction / General",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,352,"New York","PR6063.A2515","823/.914","DC06D8BF-EAB1-42A9-BEFA-3D8772671F71","Newton's Wake"
9780452288119,"The Language of Science","Tobias Dantzig; Joseph Mazur",01-01-2007,"Plume","Mathematics / History & Philosophy",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,398,"New York","QA9","510.1","38715CBE-D79A-4389-9F50-A556C2530DB9","Number"
9780307473998,"","Nevil Shute",01-01-2010,"Vintage Books","Fiction",0.000000,,"book",0,"","","",0.000000,"",10.990000,"","","","","","",08-14-2015,0,"","",0.000000,0,312,"New York","PR6027.O54","823/.912","2ECB7F67-852E-4D07-89CC-EBA82CD404C4","On the Beach"
9780340769980,"A Memoir of the Craft","Stephen King",01-01-2001,"New English Library","Authors, American",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,367,"London","PS3561.I483","808.02","63E3A4D8-DFE3-49C1-A2D3-D8708D2AA3FE","On Writing"
9780553505894,"","John Meaney",01-01-2000,"Bantam","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,540,"London","","823.914","349E7673-36C1-483B-B43C-8742BF4ED762","Paradox"
9780345459404,"","China Miéville",01-01-2003,"Del Rey/Ballantine Books","Fiction / Science Fiction / Action & Adventure",0.000000,,"book",1,"","","Bas-Lag",1.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,623,"New York","PR6063.I265","[Fic]","6AB91B21-FC91-49C9-ADF6-149738C2F19B","Perdido Street Station"
9780747235248,"","Dean R Koontz; Dean Ray Koontz",01-01-1997,"Headline Publishing Group","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,446,"London","","813.54","A1826D90-ADE0-4107-B45A-9957EB5167F3","Phantoms"
9780575075412,"","Adam Roberts",01-01-2004,"Victor Gollancz Limited","Fiction / Science Fiction / General",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,344,"London","PR6118.O23","823.914","E12F7ECD-42EE-42CE-A27F-E5D147A7CCD4","Polystom"
9780575083110,"","Alastair Reynolds",01-01-2008,"Gollancz","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,517,"London","","823.92","CAD8589D-7DB7-4A26-BDC4-B2CACAE4A47D","Pushing Ice"
9780099460275,"In Search of the Perfect Dram","Iain Banks",01-01-2004,"Random House","Distilleries",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,366,"London","TP605","641.25209411","18A77B12-B62A-4EA0-89A6-EE2B5FC4E4CB","Raw Spirit"
9781405041393,"","Tony Ballantyne",01-01-2004,"Tor","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,352,"London","PR6102.A45","823.92","AE4E06DC-30CB-43FE-8FE0-5FC2C21A325E","Recursion"
9780586213896,"","Kim Stanley Robinson",01-01-1993,"HarperCollins","Fiction / Science Fiction / General",0.000000,,"book",0,"","","Mars Trilogy",1.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,671,"London","PS3568.O2893","813.54","251D73F2-B284-4F0B-8ADE-5D7317AA3B39","Red Mars"
9780575079830,"","Stephen Baxter",01-01-2007,"Gollancz","Fiction / Science Fiction / General",0.000000,,"book",0,"","","Destiny's Children ;",4.000000,"",11.990000,"","","","","","",08-13-2015,0,"","",0.000000,0,608,"London","PR6052.A849","823.914","13B327DC-72BE-488C-B9C4-E0F726EF76A7","Resplendent"
9780753510995,"Lessons in Life","Richard Branson",01-01-2006,"Random House","Business & Economics / General",0.000000,,"book",1,"","","Quick Reads",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,111,"London","HB615","338.04092","73F50397-A045-43D3-9025-001E388977DF","Screw It, Let's Do It"
9780002254786,"","Robin Hobb",01-01-1998,"HarperCollins","",0.000000,,"book",1,"","","The Liveship Traders ;",1.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,656,"London","","813.54","DFFFC96F-8059-46D8-BFF9-4D02DC49AC2F","Ship of Magic"
9781841493336,"","Charles Stross",01-01-2004,"Orbit","",0.000000,,"book",1,"","","Eschaton",1.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,400,"London","","823.914","54C44F4C-F983-4E6B-A872-3178A3CD15E7","Singularity Sky"
9780553380958,"","Neal Stephenson",01-01-2000,"Bantam Books","Fiction / Science Fiction / Hard Science Fiction",0.000000,,"book",0,"","","A Bantam Spectra Book",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,440,"New York","PS3569.T3868","813/.54","C83A7603-4F81-4B6B-A422-C21735B381E8","Snow Crash"
9781920137182,"Subversive Thoughts From an Urban Zulu Warrior","Ndumiso Ngcobo",01-01-2007,"Two Dogs","South Africa",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,168,"Cape Town","PN6231.S638","824 UKD","F6674B0C-1C28-45E3-A928-CBFA53DB636F","Some of My Best Friends Are White"
9780552131070,"(discworld Novel 5)","Terry Pratchett",01-01-1989,"Corgi","Fiction",0.000000,,"book",0,"","","Discworld",5.000000,"",10.990000,"","","","","","",08-14-2015,0,"","",0.000000,0,270,"London","PR6066.R34","823.914","D6380296-338E-4FD5-A197-6D9C9076563F","Sourcery"
9781486302031,"Australia's Changing Seasons","Timothy J. Entwisle",01-01-2014,"CSIRO Publishing","Science / Environmental Science",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,184,"Collingwood, Vic.","QB637","577.23","87799ACF-851E-4E2C-B61E-C7EB1CF1A875","Sprinter and Sprummer"
9780441783601,"","Spider Robinson; Jeanne Robinson",01-01-1992,"Ace Books","Fiction / Science Fiction / General",0.000000,,"book",1,"","","Stardance",2.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,247,"New York","PS3568.O3156","813/.54","96769892-4676-4F64-B0F8-15FA2C234E12","Starseed"
9780553274189,"","David Brin",01-01-1995,"Bantam Books","Fiction / Science Fiction / Hard Science Fiction",0.000000,,"book",1,"","","Uplift Novel",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,458,"New York","PS3552.R4825","813.08762","B1D2BAF8-0097-4747-8D31-5CD494AEDFA7","Startide Rising"
9780450004032,"","Robert A Heinlein; Robert Anson Heinlein",01-01-1977,"New English Library","English fiction",0.000000,,"book",0,"","","",0.000000,"",12.990000,"","","","","","",08-14-2015,0,"","",0.000000,0,400,"London","PS3515.E288","813.54","2D7162E6-CC73-4069-A17A-4130DF49E046","Stranger in a Strange Land"
9781857233704,"","David Brin",01-01-1996,"Orbit","",0.000000,,"book",1,"","","The Uplift Saga",1.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,340,"London","PZ4.B856","813.54","9820CC33-CA88-4E3B-A43E-314B9E13DCC8","Sundiver"
9780586203446,"","H. P Lovecraft; August Derleth",01-01-1988,"Grafton","",0.000000,,"",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,508,"London","PR1309.S5","823/.01/08","818E4911-A587-4F01-A167-06C551578D75","Tales of the Cthulhu Mythos"
9780575084933,"","Alastair Reynolds",01-01-2010,"Gollancz","Life on other planets",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,487,"London","PR6068.E95","823.92","52935F07-60C0-4BAA-AFEA-010420C5FDFD","Terminal World"
9780121176501,"A Beginner's Guide","Arvind Borde",01-01-1992,"Academic Press","Technology & Engineering / General",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,169,"Boston","Z253.4.T47","686.2/2544","CF7D3A4D-AADC-45B4-976F-8E78AEA86A40","Tex By Example"
9780722532935,"","Paulo Coelho",01-01-1995,"HarperCollins","Fiction / General",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,177,"London","PQ9698.13.O3546","Fic","CA404609-E393-4ED8-B8DA-148458225878","The Alchemist"
9781841492292,"","Iain Banks",01-01-2005,"Orbit","Anthropologists",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,534,"London","","823.914","75850DE3-2246-4104-867A-5FDC31CB8561","The Algebraist"
9781590304761,""," Sunzi; Jerry Granelli; Carrington MacDuffie; Carl Williams",01-01-2007,"Shambhala","",0.000000,,"",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,176,"Boston","","355.02","90C14517-A2DE-4EB3-8F54-C9D1B3489999","The Art of War"
9780751500035,"","R. F. Laird; Robert F. Laird",01-01-1992,"Little, Brown Book Group Limited","Humor / Form / Parodies",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,896,"London","","818.5407","C1EC76F4-F035-4FF1-A2FB-B47FA7E0EBC9","The Boomer Bible"
9780349112459,"","Iain Banks",01-01-2000,"Abacus","Antarctica",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,393,"London","PR6052.A485","823.914","365D4BAA-7D81-4EDB-9013-478D5618BDC7","The Business"
9780091877354,"And , the Rainmaker","John Grisham",01-01-1998,"Random House","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,920,"London","","813.54","5A196C1A-0B83-4FFB-B015-E9BC035D3D3C","The Chamber"
