#isbn,subtitle,author,copyright,publisher,genre,score,read,format,own,collection,loan,series,series_vol,comment,price,custom,custom2,custom3,custom4,custom5,custom6,customDate,customSwitch,link,tags,customFloat,customInt,pages,location,lcc,ddc,recordUUID,title
9780140013085,"","John Wyndham",01-01-1958,"Penguin","",0.000000,,"",1,"","","Penguin Books",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,200,"Harmondsworth","PR6015.A6425","823/.912","0053F8CF-CA44-4447-BF25-8BCA93BBC1B5","The Chrysalids"
9780552124751,"","Terry Pratchett",01-01-1985,"Random House","Fiction / Fantasy / General",0.000000,,"book",1,"","","Discworld",1.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,284,"London","PR6066.R34","823/.914","0D17273D-B62F-4D65-B67F-3513F09D6314","The Colour of Magic"
9780552157278,"","Terry Pratchett",01-01-2008,"Random House","Fiction / Fantasy / General",0.000000,,"book",1,"","","Discworld",1.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,568,"London","Fic","823.914","50076374-AF6A-4B61-B99F-B2F13F640DEC","The Colour of Magic"
9780349103235,"","Iain Banks",01-01-1992,"Abacus","Fiction",0.000000,,"book",1,"","","",0.000000,"",11.990000,"","","","","","",08-13-2015,0,"","",0.000000,0,501,"London","PR6052.A485","823.914","56B41D74-F7CC-4F0B-BE2E-2BCE811F0AF4","The Crow Road"
9780140009934,"","John Wyndham",01-01-1954,"Penguin Books","",0.000000,,"",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,272,"Harmondsworth, Eng.","PR6045.Y64","823.912","93E64907-C2D6-4782-B415-A6EB181B1B48","The Day of the Triffids"
9781857237276,"","Harry Harrison",01-01-1999,"Orion","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,470,"London","","813.54","2BC19561-242F-4CD7-A146-7B1D1301715C","The Deathworld Omnibus"
9780732270841,"A Novel of Temptation","Paulo Coelho; Nick Caistor; Amanda Hopkinson",01-01-2001,"HarperCollins Publishers Australia","Good and evil",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,197,"Pymble, N.S.W.","","869.342","45E12495-77CE-4AF9-A0A8-D33B3BD5ADE2","The Devil and Miss Prym"
9780385614276,"The Colour of Magic & the Light Fantastic","Terry Pratchett; Scott Rockwell; Steven Ross",01-01-2008,"Doubleday","Comics & Graphic Novels / Fantasy",0.000000,,"book",1,"","","Discworld Series",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,268,"London","PR6052.R44","823.914","38D5AAAC-7AE1-4851-92F9-7739520651E8","The Discworld Graphic Novels"
9780061054884,"","Ursula K. Le Guin",01-01-1994,"HarperCollins","Fiction / General",0.000000,,"book",1,"","","Hainish Cycle",5.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,400,"New York","PS3562.E42","813.54","6BFEDA97-3B91-4DBA-BE19-0761DF2F4BC2","The Dispossessed"
9781841495750,"","Terry Brooks",01-01-2007,"Orbit","",0.000000,,"book",1,"","","Genesis of Shannara ;",2.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,374,"London","","813.54","AF2F5106-3A0D-4607-8DA0-2AB06EBBC24B","The Elves of Cintra"
9780552133739,"","Sheri S. Tepper",01-01-1989,"Corgi","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,384,"","PS3570.E673","813/.54","B0AE5A41-3E35-4ED8-A1E8-DD449C15576C","The Enigma Score"
9780575072381,"","Phillip Mann",01-01-2001,"Victor Gollancz Limited","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,264,"London","","823","F64C2AD1-6960-4766-BB6E-F9A8F79454CA","The Eye of the Queen"
9780340952726,"","Stephen King; Stephen Harris Morley King",01-01-2007,"Hodder Paperback","",0.000000,,"",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,470,"London","","813.54","795053D5-5415-484D-AEBE-7FA82B570343","The Eyes of the Dragon"
9780552146166,"","Terry Pratchett",01-01-2000,"Random House","Children's stories",0.000000,,"book",1,"","","A Discworld Novel",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,459,"London","PR6066.R34","823.914","76F9C55A-0A01-4315-926E-90B089919BE3","The Fifth Elephant"
9780722536544,"","Paulo Coelho",01-01-1999,"HarperCollins","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,245,"London","","869.342","3E33EF78-8CF4-4BA8-8946-03D5BA41A9B1","The Fifth Mountain"
9781857987461,"","H. G Wells; Herbert George Wells",01-01-2001,"Gollancz","Life on other planets",0.000000,,"book",1,"","","Sf Masterworks",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,196,"London","PR5774","823.912","E79D1CEA-5030-40EB-AC43-953A9CE19DD9","The First Men in the Moon"
9780860078494,"","Larry Niven",01-01-1975,"Futura Publications","",0.000000,,"book",1,"","","An Orbit Book",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,212,"London","","823/.9/1","051D9632-DA39-47D0-A334-22F87AFCE32F","The Flight of the Horse"
9780575601536,"","Arthur C. Clarke",01-01-1997,"Vista","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,258,"London","","823.91","C98BD9F8-4E07-4737-BE54-A184176FBB24","The Fountains of Paradise"
9780553298178,"","Arthur C. Clarke; Arthur Charles Clarke; Gentry Lee",01-01-1992,"Bantam Books","Fiction / Science Fiction / General",0.000000,,"book",1,"","","A Bantam Spectra Book",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,518,"New York","PR6005.L36","823/.914","C557E6B6-FEBF-4F71-B85F-D114728608F9","The Garden of Rama"
9781857231946,"","Arthur C. Clarke; Arthur Charles Clarke",01-01-1995,"Orbit","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,263,"London","","Fic","C43C921B-5027-4921-9C8A-01CD02976D06","The Hammer of God"
9780553573916,"","Timothy Zahn",01-01-2000,"Bantam Books","Fiction / Science Fiction / Hard Science Fiction",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,457,"New York","PS3576.A33","813/.54","D7790788-E45D-46B6-9359-7A1EEEA6211B","The Icarus Hunt"
9780575050020,"","Ian Watson",01-01-1991,"VGSF","",0.000000,,"",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,0,"VGSF,","PR6073.A863 J6 1991","823.914","2DFF54A3-B644-4A52-95F9-E73355B90B66","The Jonah Kit."
9780340977002,"","Randy Pausch; Jeffrey Zaslow",01-01-2008,"Hodder & Stoughton","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,206,"","","","34A7A389-AEC1-4F44-85B1-7CAD395AA28E","The Last Lecture"
9780044400189,"","J. R. R Tolkien; Christopher Tolkien; John Ronald Reuel Tolkien",01-01-1987,"Unwin Paperbacks","",0.000000,,"book",1,"","","The History of Middle-Earth ;",3.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,393,"London","PR6039.O32","821.912","0D72C492-DF59-4597-B6EB-5303428CD99F","The Lays of Beleriand"
9780857520104,"","Terry Pratchett; Stephen Baxter",01-01-2012,"Random House","Madison (Wis.)",0.000000,,"book",1,"","","The Long Earth",1.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,344,"London","PR6066.R34","823.92","A3C7A4BC-9B68-4BB3-A02E-269C1A685D74","The Long Earth"
9780857521750,"","Terry Pratchett; Stephen Baxter",01-01-2014,"Random House","Fiction / Science Fiction / Action & Adventure",0.000000,,"book",1,"","","Long Earth ;",3.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,363,"London","PR6066.R34","823.92","B21C6630-5DB9-409C-B231-C1C2C535234F","The Long Mars"
9780857520128,"","Terry Pratchett; Stephen Baxter",01-01-2013,"Random House","Imaginary wars and battles",0.000000,,"book",1,"","","Long Earth ;",2.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,422,"London","PR","823.92","089BA261-4546-48D6-9E9A-39D321BB9123","The Long War"
9780261102439,"","J. R. R Tolkien; John Ronald Reuel Tolkien",01-01-1992,"Grafton","",0.000000,,"book",1,"","","The Lord of the Rings",1.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,1193,"London","PR6039.O32","823.914 UKP","A1983B06-1E99-4A7C-AB1B-D8BE2F5A53F5","The Lord of the Rings"
9781845299309,"22nd Annual Collection","Gardner Dozois; Gardner R Dozois",01-01-2009,"Robinson","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,720,"[New York]","PS648.S3","823/.0876208","0693D6C0-A8E7-477A-B3A3-64E70E52AD3F","The Mammoth Book of Best New Science Fiction"
9780006173991,"","Stephen R. Donaldson",01-01-1987,"Fontana","",0.000000,,"book",1,"","","Mordant's Need ;",1.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,658,"[Glasgow]","PS3554.O469","813/.54","51070C1E-B0F8-43F3-87EC-4F48683A197F","The Mirror of Her Dreams"
9780333722442,"","Peter F. Hamilton",01-01-1998,"Macmillan","",0.000000,,"book",1,"","","Night's Dawn",2.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,999,"","","","64552333-F371-4085-9FAC-AA80059E25A3","The Neutronium Alchemist"
9780722534878,"","Paulo Coelho; Alan R Clarke",01-01-1997,"Thorsons","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,226,"London","BF1999","133.43","36A0ED2F-15DA-4DCE-9D79-AA2C05FEE0DD","The Pilgrimage"
9781857231465,"","Iain Banks",01-01-2005,"Orbit","Science fiction",0.000000,,"book",0,"","","Culture",2.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,309,"London","","823.914","C4217814-B9A6-4C55-B01C-057797D85241","The Player of Games"
9780553270433,"","Joseph Murphy",01-01-1982,"Bantam Books","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,224,"New York","BF145","158.1","12E6B946-D20B-40E4-B31A-5473F45F3E15","The Power of Your Subconscious Mind"
9781408703953,"","Iain Banks",01-01-2013,"Little, Brown Book Group Limited","Fiction / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,326,"London","PR","823.92","4DD3D9B1-7370-447C-8BA9-0CF84D77097D","The Quarry"
9780048232304,"","J. R. R Tolkien; Christopher Tolkien; John Ronald Reuel Tolkien",01-01-1983,"Unwin Paperbacks","",0.000000,,"book",1,"","","Unicorn",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,439,"London","PR6039.O32","823/.912","65CB98D7-4EB3-431B-812A-4DE0C5CE8C05","The Silmarillion"
9781844167098,"","George Mann",01-01-2009,"Solaris","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,416,"Nottingham","","823.0876208092","0640604C-115B-4092-85E2-D1CA12DBD3C7","The Solaris Book of New Science Fiction"
9780671033897,"","Christopher Priest",01-01-1999,"Earthlight","",0.000000,,"",0,"","","Omnibus ;",1.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,0,"London","PR6066.R55","823.914","53C83027-52FC-474A-95AF-D524F5E313B7","The Space Machine ; &, a Dream of Wessex"
9780449912553,"","Mary Doria Russell",01-01-1997,"Random House","Fiction / Christian / General",0.000000,,"book",1,"","","The Sparrow ;",1.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,408,"New York","PS3568.U76678","813.54","D59C6986-D494-4003-86AC-8D66B49642B1","The Sparrow"
9781857230307,"","Iain Banks",01-01-1991,"Orbit","Science fiction, English",0.000000,,"book",0,"","","Culture",4.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,216,"","PR6052.A485","823.914","6AB0FB9D-E947-482A-8FB8-7F60EE4D7A30","The State of the Art"
9781840139303,"","Tom Fleming",01-01-2006,"Grange","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,256,"Hoo","","787.87193","A0672187-9DEF-4D91-BB44-CED73AEBB66A","The Step-By-Step Guitar Course"
9780099463368,"","Neal Stephenson",01-01-2005,"Random House","Counterfeiters",0.000000,,"book",0,"","","The Baroque Cycle ;",3.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,887,"London","PS3569.T3868","813.54","89408D51-F662-4081-9742-7024761ED0B1","The System of the World"
9780723008422,"","Howard Robin; Tom Kremer",01-01-1996,"Times Books","",0.000000,,"",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,0,"London","","793.73","4003D2B4-F42A-485A-AEC8-A7B5A3C49744","The Times Quiz Book"
9781857233711,"","David Brin",01-01-1996,"Orbit","",0.000000,,"book",1,"","","The Uplift Saga",3.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,638,"London","","813.54","AD0A6CE2-3FF0-431A-A1B4-93D8064EBB5A","The Uplift War"
9780722533949,"","Paulo Coelho; Alan R Clarke",01-01-1996,"Thorsons","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,245,"London","","869.3","9B5B88F3-3F95-4F24-8E5F-0304262F62C4","The Valkyries"
9780099964506,"","Greg Bear",01-01-1993,"Legend","Fiction / Short Stories (single author)",0.000000,,"book",0,"","","",0.000000,"",8.420000,"","","","","","",08-14-2015,0,"","",0.000000,0,272,"London","","813.54","8BE57D5A-2009-4CC1-9A2B-9D5DB2DC46E5","The Venging"
9780961392147,"","Edward R. Tufte",01-01-2001,"Graphics Press","Social Science / Statistics",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,197,"Cheshire, Conn.","QA276.3","001.4/226","D82A8528-44F7-44EA-AA22-335AA89BFA31","The Visual Display of Quantitative Information"
9780749310172,"","Ralph Peters",01-01-1991,"Mandarin","Fiction / War & Military",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,527,"","PS3566.E7559","813.54","20A3C289-16E7-435A-A179-C0C3F9E24F57","The War in 2020"
9780552549059,"A Story of Discworld","Terry Pratchett",01-01-2004,"Random House","Children's stories",0.000000,,"book",0,"","","A Story of Discworld",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,317,"London","PZ7.P8865","823.914","2048B906-430F-496F-96A0-42C6CE49F5F6","The Wee Free Men"
9780732289171,"","Paulo Coelho; Margaret Jull Costa",01-01-2009,"HarperCollins Publishers Australia","Cannes (France)",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,398,"Pymble, NSW","","869.3/42","4142CD1F-37DD-4FB2-96DE-258CE4024B9A","The Winner Stands Alone"
9780007251865,"","Paulo Coelho",01-01-2007,"HarperCollins Publishers Limited","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,297,"","","","34F8002B-E5EC-4CCF-BEA6-91984E8718D4","The Witch of Portobello"
9780061358494,"","Paulo Coelho; Margaret Jull Costa",01-01-2007,"HarperCollins","Fiction / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,336,"New York","PQ9698.13.O3456","869.342","EC11C83C-8B82-4A03-910D-196E8C288431","The Witch of Portobello Lp"
9780140328882,"","Roald Dahl",01-01-1982,"Penguin books","Juvenile Fiction / Short Stories",0.000000,,"book",0,"","","Penguin Books. Fiction",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,238,"Victoria [etc.]","PR6054.A35","823.914","BC2CD552-0666-4B04-9660-3FFADB126566","The Wonderful Story of Henry Sugar and Six More"
9780552148405,"","Terry Pratchett",01-01-2002,"Random House","Children's stories",0.000000,,"book",0,"","","Discworld ;",26.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,429,"London","PR6066.R34*","823.914","1084C277-9144-4E92-A7F5-6A31399B0BF1","Thief of Time"
9780552152679,"","Terry Pratchett",01-01-2006,"Random House","Children's stories",0.000000,,"book",0,"","","Discworld ;",34.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,454,"London","","823.914","03E4FF52-EF90-45F4-B3FB-69B870F206B8","Thud!"
9780316731089,"","Iain Banks",01-01-2009,"Hachette UK","Fiction",0.000000,,"book",0,"","","",0.000000,"",11.990000,"","","","","","",08-13-2015,0,"","",0.000000,0,404,"London","PR6052.A485","823.914","B1625E61-A7A5-415A-8308-3794B0F8820C","Transition"
9780981467306,"Best Practices for Django 1.6","Daniel Greenfeld; Audrey Roy",01-01-2014,"Two Scoops Press","Computers / Programming Languages / Python",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,446,"[U.S.?]","","005.276","4145DAAA-4BC5-4299-B914-226401178F48","Two Scoops of Django"
9780321193681,"A Brief Guide to the Standard Object Modeling Language","Martin Fowler",01-01-2004,"Addison-Wesley Professional","Computers / Programming / Object Oriented",0.000000,,"book",1,"","","The Addison-Wesley Object Technology Series",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,175,"Boston","QA76.9.O35","005.1/17","61F587DB-FF2F-4B5F-917E-A82D22C8F8DD","Uml Distilled"
9780552153379,"","Terry Pratchett",01-01-2010,"Corgi Books","Discworld (Imaginary place)",0.000000,,"book",0,"","","The Discworld Series ;",37.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,540,"London","","823.914","0C02FD49-6435-42C0-A517-D07F53C80628","Unseen Academicals"
9780708883587,"","Iain Banks",01-01-1990,"Orbit","Science fiction, English",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,374,"","PR6052.A485","823.914","B88A008A-CD42-44E6-AAD4-911CD8908E4A","Use of Weapons"
9780385604154,"","S. F. Said; Dave McKean",01-01-2003,"David Fickling Books","Cats",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,254,"New York","PZ7.S1315","[Fic]","E28259FE-3F07-4CF2-BCB9-2049E20BE3A0","Varjak Paw"
9780722540442,"","Paulo Coelho; Margaret Jull Costa",01-01-2000,"HarperCollins","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,191,"London","PQ9698.13.O3546V549","869.342","D2F19B1C-E2AA-4C5C-B556-A55F4977738C","Veronika Decides to Die"
9780961392123,"","Edward R. Tufte",01-01-1997,"Graphics Press","",0.000000,,"pbk.",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,0,"Cheshire, Conn.","P93.5","302.23","054CDB15-A8F5-4782-950F-CBE1F09427BF","Visual Explanations"
9780765352927,"A Tale of the Moonworlds Saga","Sean Mcmullen",01-01-2007,"Tom Doherty Associates","Fiction / Fantasy / Epic",0.000000,,"book",0,"","","A Tale of the Moonworlds Saga",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,400,"New York","PR9619.3.M2594","823.914","0D0F0A04-531C-44BB-B327-8E4DF1D094A5","Voidfarer"
9780624044413,"Die Beste Van Weg","Bun Booyens",01-01-2006,"Kwela Books","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,196,"Kaapstad","","839.363008 UKD","E9CF6DCB-4283-4982-B1B6-18AAA1B22443","Waar Die Leeus Afrikaans Verstaan"
9780970684028,"","Tim Vasquez",01-01-2002,"Weather Graphics Technologies","Nature / Weather",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,198,"Garland, TX","QC995.4","551.6","C71DFA8E-140F-4A37-809A-35ABAA4CFEE4","Weather Forecasting Handbook"
9780970684042,"A Guide to the Internet, Modern Forecasting, and Weather Technology","Tim Vasquez",01-01-2003,"Weather Graphics Technologies","Science / Earth Sciences / Meteorology & Climatology",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-23-2015,0,"","",0.000000,0,167,"Austin, Tex.","QC995","","62B145FB-FBFD-4D7C-8183-4BD4ECE981EA","Weather Map Handbook"
9780544272996,"Serious Scientific Answers to Absurd Hypothetical Questions","Randall Munroe",01-01-2014,"Houghton Mifflin Harcourt","Science / Physics / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,320,"Boston","Q173","500","CEBF5547-64D2-44F2-BDC3-9D08B8EC3E39","What If?"
9780349107684,"Or, Isis Amongst the Unsaved","Iain Banks",01-01-1996,"Abacus","Cults",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-13-2015,0,"","",0.000000,0,455,"London","","823.914","BDFD7F52-8704-4DE6-B6B9-B7032486D4CA","Whit"
9780006167778,"","Stephen R. Donaldson",01-01-1983,"Fontana","",0.000000,,"book",1,"","","The Second Chronicles of Thomas Covenant ;",3.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,509,"London","PS3554.O469","813/.54","E21EE475-EDA6-4B47-905C-89F025EF544D","White Gold Wielder"
9780446606721,"","Octavia E. Butler",01-01-1999,"Grand Central Publishing","Fiction / Science Fiction / General",0.000000,,"book",1,"","","Patternmaster",1.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,288,"New York","PS3552.U827","B","2553B41C-1476-41B0-8F6B-B66682505AEF","Wild Seed"
9780552553704,"","Terry Pratchett",01-01-2007,"Corgi Childrens","",0.000000,,"book",0,"","","Discworld",35.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,400,"London","","","FAE58FC4-F951-4CEE-A5DE-D01669237AC2","Wintersmith"
9780441900671,"","John Varley",01-01-1987,"Ace Books","Fiction / Science Fiction / Hard Science Fiction",0.000000,,"book",1,"","","Gaea",2.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,372,"New York","PS3572.A724","813/.54","F08E1CD7-2779-49E2-B0DD-DABC1A13913E","Wizard"
9780730968948,"The Marine Life of South-Western Australia","Sue Morrison; Ann Storrie",01-01-1999,"Department of Conservation and Land Management","Marine animals",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-14-2015,0,"","",0.000000,0,143,"Como, W.A.","QL339.A8","591.77/575","524E84EF-7E12-46BB-BD30-750801BEAEC4","Wonders of Western Waters"
9781857239973,"","Larry Niven",01-01-2000,"Orbit","",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-20-2015,0,"","",0.000000,0,188,"London","","813.54","BD0F64FD-3213-43B1-BF30-F5EB7A9DDD81","World of Ptavvs"
9780099322610,"An Inquiry Into Values","Robert M. Pirsig",01-01-1999,"Random House","Philosophy / Criticism",0.000000,,"book",1,"","","",0.000000,"",0.000000,"","","","","","",08-22-2015,0,"","",0.000000,0,436,"London","CT275.P648","917.304924","7E07061A-222B-4868-9E87-C630AA8F36D8","Zen and the Art of Motorcycle Maintenance"
